[02Aug2025 00:00:05.634] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Misterchuwa has made the advancement [Diamonds!]
[02Aug2025 00:02:26.134] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Misterchuwa has made the advancement [Cover Me with Diamonds]
[02Aug2025 00:02:46.883] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Misterchuwa has made the advancement [Hidden in the Depths]
[02Aug2025 00:03:57.644] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Misterchuwa> plague
[02Aug2025 00:04:14.798] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Misterchuwa> drecepeture
[02Aug2025 00:06:06.968] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: elpepe lost connection: You logged in from another location
[02Aug2025 00:06:06.969] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: elpepe left the game
[02Aug2025 00:06:07.002] [Server thread/WARN] [net.minecraft.network.Connection/]: handleDisconnection() called twice
[02Aug2025 00:06:07.008] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: elpepe[/100.71.192.84:50956] logged in with entity id 17704 at (-992.649571397266, 83.0, 545.8822436403198)
[02Aug2025 00:06:07.010] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending ToolHandleTypeManager to elpepe
[02Aug2025 00:06:07.010] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending SnowcapOvenFreezingManager to elpepe
[02Aug2025 00:06:07.010] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending HorizoniteForgeFuelManager to elpepe
[02Aug2025 00:06:07.011] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending AlchemyRecipeManager to elpepe
[02Aug2025 00:06:07.012] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending JournalEntryManager to elpepe
[02Aug2025 00:06:07.015] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending JournalSectionManager to elpepe
[02Aug2025 00:06:07.015] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending JournalRequirementManager to elpepe
[02Aug2025 00:06:07.031] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: elpepe joined the game
[02Aug2025 00:18:43.306] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Misterchuwa moved wrongly!
[02Aug2025 00:26:03.342] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Misterchuwa moved wrongly!
[02Aug2025 00:26:22.764] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Misterchuwa moved wrongly!
[02Aug2025 00:27:02.134] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Misterchuwa has made the advancement [A Seedy Place]
[02Aug2025 00:29:25.709] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Misterchuwa moved wrongly!
[02Aug2025 00:30:45.637] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Misterchuwa moved wrongly!
[02Aug2025 00:37:18.862] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: JAGlitsh lost connection: Timed out
[02Aug2025 00:37:18.862] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: JAGlitsh left the game
[02Aug2025 00:37:18.890] [Server thread/WARN] [net.minecraft.network.Connection/]: handleDisconnection() called twice
[02Aug2025 00:37:23.784] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Misterchuwa> g
[02Aug2025 00:38:41.303] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: JAGlitsh[/100.89.160.39:58521] logged in with entity id 24204 at (-979.7772661885423, 86.69518118536743, 578.6107580526284)
[02Aug2025 00:38:41.304] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending ToolHandleTypeManager to JAGlitsh
[02Aug2025 00:38:41.305] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending SnowcapOvenFreezingManager to JAGlitsh
[02Aug2025 00:38:41.305] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending HorizoniteForgeFuelManager to JAGlitsh
[02Aug2025 00:38:41.305] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending AlchemyRecipeManager to JAGlitsh
[02Aug2025 00:38:41.308] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending JournalEntryManager to JAGlitsh
[02Aug2025 00:38:41.312] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending JournalSectionManager to JAGlitsh
[02Aug2025 00:38:41.312] [Server thread/INFO] [ModdingLegacy/blue_skies/]: Sending JournalRequirementManager to JAGlitsh
[02Aug2025 00:38:41.351] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: JAGlitsh joined the game
[02Aug2025 00:40:19.008] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [JAGlitsh: Set the time to 1000]
[02Aug2025 00:43:58.535] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: JAGlitsh has made the advancement [Your First Receptacle]
[02Aug2025 00:48:00.344] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: JAGlitsh has made the advancement [Reality Can Be Whatever I Want]
[02Aug2025 01:51:28.261] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 13.784098419864677,-1.6042690276663052E-5,-2.6636042169725442
[02Aug2025 01:51:28.262] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 14.717391319209128,-1.7045358418954493E-5,-2.843951370218292
[02Aug2025 01:51:28.262] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 15.65751688972614,-1.8048026561245933E-5,-3.0256188512812514
[02Aug2025 01:51:28.262] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 16.604246616275304,-1.9050694703537374E-5,-3.2085625028557843
[02Aug2025 01:51:28.263] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 17.557359502761756,-2.0053362845828815E-5,-3.3927396198796487
[02Aug2025 01:51:28.263] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 18.516641834099573,-2.1056030988120256E-5,-3.578108904475812
[02Aug2025 01:51:28.264] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 19.481886953654794,-2.2058699130411696E-5,-3.764630423255312
[02Aug2025 01:51:28.264] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 20.452895048177197,-2.3061367272703137E-5,-3.952265564163099
[02Aug2025 01:51:28.265] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 21.42947292131248,-2.4064035414994578E-5,-4.140976995390702
[02Aug2025 01:51:28.266] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 22.411433789681723,-2.506670355728602E-5,-4.330728623092909
[02Aug2025 01:51:28.268] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 23.398597082043125,-2.606937169957746E-5,-4.5214855540543795
[02Aug2025 01:51:28.269] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 24.390788237787092,-2.70720398418689E-5,-4.713214056680499
[02Aug2025 01:51:28.269] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 25.387838508480854,-2.807470798416034E-5,-4.9058815223761485
[02Aug2025 01:51:28.270] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 26.389584769807698,-2.907737612645178E-5,-5.099456429646125
[02Aug2025 01:51:28.270] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 27.395869347295957,-3.0080044268743222E-5,-5.293908309360177
[02Aug2025 01:51:28.271] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 28.40653982925869,-3.108271241103466E-5,-5.489207709891161
[02Aug2025 01:51:28.272] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 29.421448900953692,-3.2085380553326104E-5,-5.685326164700655
[02Aug2025 01:51:28.272] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 30.44045417313737,-3.3088048695617545E-5,-5.882236158721298
[02Aug2025 01:51:28.272] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 31.463418023828126,-3.4090716837908985E-5,-6.079911098245702
[02Aug2025 01:51:28.354] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 23.261529568706464,-2.4064035414994578E-5,-4.494998977715568
[02Aug2025 01:51:28.354] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 24.292015983258352,-2.506670355728602E-5,-4.694127558566834
[02Aug2025 01:51:28.354] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 25.321093943476626,-2.606937169957746E-5,-4.892983973073569
[02Aug2025 01:51:28.355] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 26.34447863211608,-2.70720398418689E-5,-5.0907402345987975
[02Aug2025 01:51:28.355] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 27.35859373459516,-2.807470798416034E-5,-5.286705264782995
[02Aug2025 01:51:28.355] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 28.360474084397538,-2.907737612645178E-5,-5.480306082456536
[02Aug2025 01:51:28.356] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 29.347681159126296,-3.0080044268743222E-5,-5.671071473615029
[02Aug2025 01:51:28.356] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 30.318229750656428,-3.108271241103466E-5,-5.858617821948883
[02Aug2025 01:51:28.356] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 31.27052434854977,-3.2085380553326104E-5,-6.0426368147882386
[02Aug2025 01:51:28.357] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 32.20330396375539,-3.3088048695617545E-5,-6.222884781778703
[02Aug2025 01:51:28.357] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 33.1155942882142,-3.4090716837908985E-5,-6.399173450084618
[02Aug2025 01:51:28.358] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 34.006666230204246,-3.5093384980200426E-5,-6.571361932014042
[02Aug2025 01:51:28.359] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 34.87599998976657,-3.609605312249187E-5,-6.73934978273428
[02Aug2025 01:51:28.361] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 35.72325394908967,-3.709872126478331E-5,-6.903070988864329
[02Aug2025 01:51:28.362] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 36.54823774417309,-3.810138940707475E-5,-7.062488764972386
[02Aug2025 01:51:28.362] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 37.35088896920843,-3.910405754936619E-5,-7.21759105188039
[02Aug2025 01:51:28.362] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 38.13125303664401,-4.010672569165763E-5,-7.368386624964842
[02Aug2025 01:51:28.363] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 38.88946577851584,-4.110939383394907E-5,-7.514901732134604
[02Aug2025 01:51:28.364] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 39.62573842699112,-4.211206197624051E-5,-7.657177191290884
[02Aug2025 01:51:28.364] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 40.34034465938748,-4.311473011853195E-5,-7.7952658871863605
[02Aug2025 01:51:28.365] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 41.03360943800362,-4.411739826082339E-5,-7.929230614689914
[02Aug2025 01:51:28.366] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 41.70589940393711,-4.5120066403114834E-5,-8.059142222611172
[02Aug2025 01:51:28.367] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 42.35761462174469,-4.6122734545406274E-5,-8.18507801841406
[02Aug2025 01:51:28.368] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 42.98918149446217,-4.7125402687697715E-5,-8.307120399121686
[02Aug2025 01:51:28.369] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 43.60104669285738,-4.8128070829989156E-5,-8.42535567827781
[02Aug2025 01:51:28.369] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 44.1936719651394,-4.9130738972280596E-5,-8.539873082920167
[02Aug2025 01:51:28.369] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 44.76752970810958,-5.013340711457204E-5,-8.650763897789147
[02Aug2025 01:51:28.370] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 45.32309919846648,-5.113607525686348E-5,-8.758120737115405
[02Aug2025 01:51:28.370] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 45.86086339482972,-5.213874339915492E-5,-8.862036926593646
[02Aug2025 01:51:28.466] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 46.381306234126896,-5.314141154144636E-5,-8.962605980961598
[02Aug2025 01:51:29.837] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:51:29.945] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:51:39.034] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:51:39.081] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:51:39.082] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:51:41.785] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:52:18.434] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 10.667833196231186,-1.1029349565205848E-5,-0.30998521318679195
[02Aug2025 01:52:18.435] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 11.492779950573095,-1.2032017707497289E-5,-0.3339564631128269
[02Aug2025 01:52:23.334] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:52:35.627] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Gyrodyne (vehicle of Misterchuwa) moved wrongly! 0.4136339365720687
[02Aug2025 01:52:36.701] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Misterchuwa moved wrongly!
[02Aug2025 01:52:39.850] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:53:02.636] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:53:06.635] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:53:07.183] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:53:10.233] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:53:10.233] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity fantasyfauna:wisp but it was marked as removed already
[02Aug2025 01:53:22.028] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 10.181313963548746,-2.0053362277394626E-5,-0.29584796916105915
[02Aug2025 01:53:22.029] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 10.684537856526731,-2.1056030391264358E-5,-0.31047061677645615
[02Aug2025 01:53:22.029] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 11.180729657620759,-2.205869850513409E-5,-0.32488892632727584
[02Aug2025 01:53:22.030] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 11.668836837219715,-2.306136661900382E-5,-0.3390723134662039
[02Aug2025 01:53:22.030] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 12.148010202525256,-2.406403473287355E-5,-0.352996102409179
[02Aug2025 01:53:22.030] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 12.617575180580388,-2.5066702846743283E-5,-0.36664069145444955
[02Aug2025 01:53:22.031] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 13.07700691710943,-2.6069370960613014E-5,-0.3799908294186025
[02Aug2025 01:53:22.031] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 13.52590869215419,-2.7072039074482745E-5,-0.39303498842764384
[02Aug2025 01:53:22.031] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 13.963993693667362,-2.8074707188352477E-5,-0.4057471638075185
[02Aug2025 01:53:22.032] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 14.391073054464869,-2.9077375302222208E-5,-0.4179221322565354
[02Aug2025 01:53:22.032] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 14.807038086697503,-3.008004341609194E-5,-0.4292308952381063
[02Aug2025 01:53:22.032] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 15.211843496289475,-3.108271152996167E-5,-0.43928328216225054
[02Aug2025 01:53:22.032] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 15.605493108629162,-3.20853796438314E-5,-0.4476594714642488
[02Aug2025 01:53:22.033] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 15.988027661472188,-3.308804775770113E-5,-0.45393836226548956
[02Aug2025 01:53:22.033] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 16.35951467164614,-3.4090715871570865E-5,-0.4577134358864896
[02Aug2025 01:53:22.504] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 10.081286107642882,-2.6069370960613014E-5,-0.007933863183097856
[02Aug2025 01:53:22.504] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 10.332004836417582,-2.7072039074482745E-5,0.023032348073229514
[02Aug2025 01:53:37.103] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 10.00055738449737,-6.717876553352653E-5,0.5560939429792597
[02Aug2025 01:53:37.104] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 10.591670945515943,-6.818143367581797E-5,0.4510391741428066
[02Aug2025 01:53:37.104] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 11.176780310298454,-6.918410181810941E-5,0.33706264959118926
[02Aug2025 01:53:37.105] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 11.754008299009001,0.0024298085175473716,0.21543065955893326
[02Aug2025 01:53:37.105] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 12.321848580698315,0.009482620600465452,0.08734937857434488
[02Aug2025 01:53:37.106] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 12.87910638772155,0.022756915663876498,-0.04605668215026526
[02Aug2025 01:53:37.222] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 9.929134231035277,0.8598738866835447,-2.6855480289650586
[02Aug2025 01:53:37.223] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 10.29421777209518,0.9305616960221528,-2.817058679035199
[02Aug2025 01:53:37.223] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 10.647470299660199,0.9993862423430073,-2.9462075035171438
[02Aug2025 01:53:37.223] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 10.989056044607423,1.066125373391941,-3.0732111536995035
[02Aug2025 01:53:37.224] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 11.319125164982324,1.1306112050633317,-3.1983328447026906
[02Aug2025 01:53:37.224] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 11.637818244597838,1.1927221791993077,-3.321857340953102
[02Aug2025 01:53:37.225] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 11.945272689941703,1.2523761134071094,-3.444065649299773
[02Aug2025 01:53:37.225] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 12.24162294204416,1.3095241275669594,-3.5652264993127574
[02Aug2025 01:53:37.225] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 12.527003597144358,1.3641453451751886,-3.685584498267417
[02Aug2025 01:53:37.226] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 12.801552376983636,1.4162422791531526,-3.8053516516865784
[02Aug2025 01:53:37.226] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 13.065408784063038,1.465836821520412,-3.9247086390910226
[02Aug2025 01:53:37.226] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Warship (vehicle of elpepe) moved too quickly! 13.318716025835784,1.512966764868139,-4.043801571215681
